UTC:,2022-04-12 04:11:24.971255
time_pc [s],Mass [g],time_mcu[ms],data [mV]:
2.0117034912109375,b'',,28164,7129,28405,
4.662809133529663,b'-0.20',260587,30723,14035,11725,11234,11081,10897,10758,10985,10890,10927,10985,11234,11190,11535,28721,7136,
7.497308731079102,b'-487.05',A
10.3213529586792,b'-495.28',260602,4600,24600,14131,11784,11234,11051,10831,11066,11044,10971,11022,11183,10985,11073,11755,28977,
13.163950443267822,b'-418.41',260617,27093,6799,25554,14196,11586,11066,10927,11051,11044,10949,11007,11117,10897,10956,11051,12180,
