UTC:,01:06.9,,,,,,,,,,,,,,,,,,,,,
Isrc:,52,,,,,,,,,,,,,,,,,,,,,
time [s],data*0.1 [mV]:,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,678,673,11090,11159,11158,11153,11151,11148,11149,11148,11148,11187,11139,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,679,674,11088,11160,11243,11153,11154,11148,11148,11147,11148,11148,11142,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,669,678,672,11090,11157,11156,11155,11155,11149,11151,11149,11147,11148,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,678,672,11090,11157,11157,11153,11156,11149,11145,11149,11148,11143,11143,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,679,672,11087,11157,11154,11157,11151,11151,11149,11151,11147,11151,11141,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,678,670,11090,11164,11154,11151,11151,11146,11173,11151,11151,11148,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,673,11088,11163,11158,11151,11154,11151,11151,11149,11148,11149,11224,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,678,672,11088,11160,11157,11492,11154,11148,11151,11149,11150,11146,11143,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,679,672,11093,11161,11158,11154,11151,11145,11143,11148,11145,11142,11144,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,670,679,672,11088,11157,11155,11152,11151,11148,11146,11147,11146,11148,11146,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,671,678,671,11087,11158,11155,11151,11151,11148,11148,11145,11146,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11087,11157,11154,11152,11151,11145,11151,11224,11146,11146,11143,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,678,672,11089,11163,11159,11155,11155,11149,11149,11148,11148,11146,11143,11135,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11087,11159,11159,11154,11492,11151,11147,11148,11149,11148,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11090,11161,11157,11156,11151,11151,11151,11149,11234,11148,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,678,672,11089,11463,11158,11154,11152,11146,11147,11148,11147,11145,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,679,672,11090,11161,11158,11152,11153,11149,11145,11148,11151,11144,11141,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,673,11087,11157,11159,11155,11152,11149,11148,11147,11148,11148,11144,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,671,11090,11161,11160,11155,11154,11146,11147,11145,11146,11143,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11090,11156,11156,11156,11155,11498,11151,11148,11148,11148,11144,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11090,11161,11154,11154,11154,11148,11145,11150,11145,11396,11145,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,680,672,11090,11158,11190,11154,11153,11148,11148,11145,11146,11145,11144,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,679,672,11088,11157,11157,11154,11153,11147,11141,11146,11146,11143,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,671,679,672,11087,11161,11158,11153,11154,11149,11148,11146,11148,11148,11145,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11090,11160,11158,11154,11151,11149,11151,11148,11148,11145,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,680,672,11090,11161,11157,11155,11157,11149,11150,11148,11148,11148,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,678,672,11088,11158,11159,11155,11156,11151,11151,11151,11151,11145,11479,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,677,672,11091,11161,11157,11155,11153,11148,11148,11148,11148,11149,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11090,11163,11160,11157,11154,11151,11149,11389,11148,11148,11142,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,672,11185,11161,11156,11152,11151,11148,11148,11148,11148,11145,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,678,672,11090,11159,11156,11153,11155,11149,11149,11149,11149,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11091,11161,11157,11156,11156,11146,11151,11148,11149,11149,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,673,11091,11163,11158,11153,11154,11149,11148,11149,11149,11148,11141,11418,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,678,672,11090,11159,11157,11155,11235,11146,11151,11146,11150,11149,11145,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,671,679,672,11085,11157,11154,11155,11153,11150,11149,11146,11378,11144,11139,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,678,672,11091,11394,11160,11154,11155,11148,11148,11146,11145,11143,11140,11070,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,671,678,672,11090,11161,11159,11156,11151,11141,11151,11149,11149,11147,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,671,11090,11158,11155,11151,11152,11149,11145,11144,11145,11145,11138,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,677,672,11087,11159,11157,11151,11153,11145,11148,11146,11148,11145,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,11342,672,679,672,11085,11157,11155,11152,11151,11149,11151,11145,11145,11143,11138,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,673,11089,11157,11156,11157,11158,11151,11147,11151,11146,11180,11146,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,669,679,672,11087,11159,11495,11151,11151,11149,11151,11148,11148,11147,11141,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,679,672,11090,11157,11158,11154,11154,11148,11246,11146,11146,11145,11141,11070,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,680,672,11088,11160,11157,11154,11152,11145,11149,11146,11148,11144,11143,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,671,679,670,11087,11157,11158,11154,11151,11145,11145,11146,11145,11145,11138,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11085,11158,11154,11151,11151,11146,11145,11146,11148,11148,11141,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,679,672,11090,11160,11157,11155,11154,11148,11149,11147,11148,11143,11222,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,673,11090,11162,11157,11553,11156,11149,11149,11149,11151,11148,11145,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10976,672,679,672,11092,11161,11157,11153,11151,11148,11148,11499,11148,11147,11144,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,678,672,11140,11160,11158,11154,11152,11147,11146,11146,11149,11145,11141,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,680,672,11089,11160,11160,11153,11223,11149,11147,11151,11151,11149,11146,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,672,11090,11157,11154,11151,11148,11145,11145,11151,11144,11147,11142,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11087,11159,11154,11156,11155,11146,11145,11151,11146,11149,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,671,11091,11162,11154,11151,11155,11151,11145,11151,11151,11147,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11090,11160,11159,11151,11154,11147,11145,11148,11415,11147,11143,11070,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,679,671,11090,11247,11159,11151,11151,11145,11145,11145,11148,11145,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,11183,672,679,672,11089,11158,11157,11154,11151,11203,11147,11146,11145,11145,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11090,11159,11158,11154,11154,11145,11148,11149,11147,11148,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,671,11090,11160,11160,11154,11153,11148,11147,11148,11147,11145,11140,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,671,679,671,11085,11157,11154,11155,11154,11151,11145,11149,11148,11144,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11088,11161,11157,11157,11154,11148,11148,11147,11147,11573,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,678,672,11090,11155,11154,11153,11154,11148,11148,11148,11148,11147,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11088,11160,11157,11152,11154,11147,11155,11146,11149,11146,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11088,11161,11157,11155,11154,11148,11146,11145,11145,11148,11157,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11088,11157,11155,11240,11153,11148,11149,11148,11148,11149,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,678,672,11087,11158,11157,11154,11153,11148,11151,11150,11145,11148,11142,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11088,11158,11157,11152,11151,11145,11147,11145,11145,11141,11141,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11090,11160,11157,11155,11155,11147,11150,11146,11149,11144,11143,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,671,11086,11156,11154,11151,11149,11149,11148,11179,11145,11141,11139,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11438,11159,11159,11155,11150,11151,11145,11151,11148,11145,11144,11109,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11087,11163,11158,11154,11517,11149,11147,11148,11146,11145,11140,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10967,671,679,672,11087,11156,11155,11151,11151,11147,11145,11149,11149,11148,11144,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,672,11090,11182,11158,11152,11154,11147,11148,11148,11149,11147,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11090,11155,11157,11151,11155,11145,11148,11148,11145,11143,11138,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,671,677,672,11087,11157,11155,11151,11149,11146,11145,11145,11177,11147,11140,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,678,672,11087,11161,11157,11155,11151,11149,11149,11148,11146,11146,11138,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10984,672,679,672,11090,11160,11157,11154,11152,11562,11149,11148,11151,11143,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,672,11084,11157,11155,11153,11156,11148,11152,11146,11146,11229,11147,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,679,671,11090,11161,11474,11154,11154,11147,11148,11148,11148,11146,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,672,11090,11161,11157,11156,11153,11145,11151,11149,11147,11148,11142,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,678,672,11089,11159,11155,11152,11154,11148,11148,11148,11148,11145,11142,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,674,679,672,11088,11162,11158,11155,11149,11149,11145,11150,11151,11145,11145,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,673,679,673,11091,11161,11158,11155,11154,11148,11502,11149,11148,11145,11145,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,673,11091,11161,11157,11154,11154,11146,11147,11147,11148,11146,11478,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,678,672,11090,11160,11159,11216,11151,11146,11148,11148,11149,11145,11145,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,679,672,11087,11157,11157,11153,11151,11145,11146,11146,11147,11145,11142,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11170,11161,11157,11154,11153,11148,11149,11148,11149,11146,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,680,672,11087,11158,11157,11153,11157,11148,11149,11146,11149,11146,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11090,11160,11157,11154,11154,11147,11151,11150,11149,11148,11145,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,678,671,11092,11161,11160,11155,11153,11148,11149,11148,11148,11148,11145,11407,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,673,11091,11157,11153,11151,11155,11149,11151,11148,11148,11148,11138,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,677,672,11086,11157,11154,11154,11154,11145,11149,11150,11401,11149,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,678,672,11088,11405,11160,11153,11154,11148,11148,11148,11149,11145,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,670,679,672,11090,11158,11157,11154,11153,11148,11148,11146,11147,11146,11143,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11087,11158,11155,11154,11152,11147,11146,11147,11146,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,678,672,11090,11157,11156,11152,11151,11145,11146,11149,11148,11147,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,11322,671,679,673,11091,11160,11156,11152,11151,11254,11151,11151,11151,11145,11148,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,679,672,11087,11157,11155,11150,11151,11145,11147,11145,11145,11186,11143,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11087,11155,11553,11154,11152,11146,11145,11147,11150,11145,11140,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,681,672,11086,11157,11156,11151,11150,11145,11141,11151,11144,11147,11141,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,672,11090,11159,11157,11153,11153,11149,11145,11145,11149,11148,11141,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,678,672,11088,11157,11157,11153,11154,11148,11148,11146,11145,11145,11140,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,672,11087,11157,11155,11153,11153,11145,11147,11146,11146,11143,11140,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,671,679,672,11091,11163,11154,11152,11151,11147,11146,11146,11151,11148,11144,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11090,11161,11157,11567,11154,11147,11148,11148,11146,11146,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,673,679,672,11089,11159,11155,11151,11152,11145,11149,11244,11149,11148,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,671,11136,11161,11158,11154,11155,11147,11147,11146,11150,11147,11143,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,677,672,11090,11160,11157,11151,11152,11148,11145,11146,11146,11143,11143,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,671,11090,11158,11158,11156,11151,11151,11145,11145,11148,11145,11144,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11087,11161,11157,11154,11154,11148,11149,11148,11148,11147,11142,11129,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,673,680,673,11090,11160,11155,11153,11528,11149,11146,11148,11147,11145,11143,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11091,11161,11157,11157,11154,11149,11149,11149,11339,11151,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,671,11090,11259,11154,11152,11152,11146,11146,11145,11146,11148,11144,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,678,672,11088,11158,11157,11155,11155,11247,11149,11147,11148,11146,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,679,672,11088,11161,11157,11153,11152,11147,11148,11149,11151,11142,11143,11070,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,678,671,11088,11156,11155,11151,11149,11150,11145,11151,11149,11148,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11085,11158,11153,11155,11155,11149,11150,11149,11148,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,677,673,11089,11157,11157,11154,11154,11148,11148,11147,11145,11519,11142,11070,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,679,672,11088,11158,11233,11157,11155,11145,11150,11145,11145,11145,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,679,672,11085,11157,11158,11155,11151,11145,11189,11145,11147,11146,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,678,672,11091,11160,11158,11156,11157,11150,11149,11149,11151,11143,11140,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,674,11088,11159,11157,11156,11154,11151,11148,11148,11147,11146,11143,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,672,11090,11161,11157,11154,11154,11149,11149,11148,11144,11142,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,678,672,11086,11160,11157,11152,11151,11147,11149,11148,11150,11145,11544,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,672,11090,11158,11157,11152,11152,11147,11148,11148,11146,11146,11145,11065,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,672,679,672,11091,11159,11154,11155,11153,11148,11148,11177,11148,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11344,11161,11157,11151,11151,11146,11148,11146,11145,11145,11140,11146,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,672,679,673,11086,11157,11159,11155,11369,11151,11145,11151,11149,11148,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,671,678,674,11090,11160,11160,11154,11154,11150,11148,11150,11149,11148,11142,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,671,678,671,11089,11158,11157,11154,11154,11148,11149,11148,11150,11146,11141,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10975,672,679,672,11090,11161,11155,11157,11154,11151,11149,11149,11147,11147,11143,11063,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,671,679,672,11090,11161,11157,11152,11154,11148,11145,11148,11219,11145,11136,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10970,673,679,672,11088,11512,11157,11155,11152,11147,11148,11148,11149,11148,11144,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,11007,672,679,672,11090,11162,11156,11155,11153,11523,11152,11145,11145,11145,11138,11069,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,671,11086,11161,11157,11154,11151,11148,11147,11149,11148,11148,11144,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,674,11090,11161,11237,11156,11154,11148,11148,11148,11151,11146,11144,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,679,672,11090,11161,11157,11155,11153,11147,11148,11148,11148,11148,11143,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11090,11161,11158,11157,11154,11148,11149,11148,11148,11151,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,671,677,672,11088,11160,11156,11154,11154,11150,11145,11147,11146,11146,11142,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10968,672,678,672,11090,11159,11157,11153,11152,11148,11549,11148,11149,11148,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11088,11158,11157,11152,11151,11148,11148,11147,11147,11146,11331,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,671,679,672,11086,11157,11153,11209,11153,11151,11146,11145,11148,11142,11141,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,678,671,11088,11160,11157,11154,11150,11149,11151,11146,11148,11145,11145,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,672,679,672,11090,11158,11157,11154,11153,11148,11146,11146,11148,11145,11141,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10974,671,678,672,11090,11161,11157,11156,11155,11145,11151,11148,11146,11148,11139,11064,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,679,671,11093,11157,11155,11154,11153,11147,11147,11502,11151,11148,11142,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10969,671,679,672,11122,11161,11157,11154,11154,11148,11148,11146,11146,11148,11145,11441,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10973,672,678,672,11091,11156,11159,11155,11207,11146,11146,11151,11146,11144,11141,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10972,672,679,672,11090,11161,11157,11153,11154,11148,11148,11148,11147,11146,11141,11068,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,674,11087,11245,11157,11154,11156,11148,11146,11145,11148,11146,11142,11066,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,669,678,672,11088,11160,11157,11153,11153,11151,11149,11149,11148,11148,11141,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,680,672,11090,11160,11157,11154,11154,11146,11149,11148,11148,11145,11143,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
1657508467,10971,672,679,672,11090,11156,11158,11155,11154,11148,11151,11149,11148,11148,11140,11067,,,,,,
1657508467,A,,,,,,,,,,,,,,,,,,,,,
