UTC:,2022-07-11 03:32:30.736587
Isrc:,38
time [s],data*0.1 [mV]:
1657510350.737573,0,504,502,8213,8274,8281,8283,8280,8287,8285,8289,8286,8288,8290,8293,
1657510350.737573,A
1657510350.739567,8219,502,505,499,8250,8280,8283,8282,8287,8287,8287,8287,8284,8288,8288,8292,
1657510350.739567,A
1657510350.740565,8216,501,505,500,8215,8279,8280,8283,8283,8286,8284,8284,8286,8287,8288,8291,
1657510350.740565,A
1657510350.7415626,8219,502,504,500,8216,8277,8282,8282,8283,8287,8286,8287,8288,8289,8291,8295,
1657510350.7415626,A
1657510350.7425587,8217,502,505,501,8216,8278,8280,8280,8283,8287,8286,8286,8287,8289,8289,8293,
1657510350.7425587,A
1657510350.7445538,8219,501,503,502,8216,8277,8283,8282,8285,8289,8287,8289,8289,8288,8290,8295,
1657510350.7445538,A
1657510350.745551,8480,501,503,502,8217,8279,8283,8284,8284,8319,8287,8288,8288,8287,8287,8293,
1657510350.745551,A
1657510350.7465484,8216,500,505,500,8214,8277,8282,8283,8285,8288,8286,8288,8287,8308,8290,8295,
1657510350.7465484,A
1657510350.7475462,8222,502,504,500,8216,8279,8546,8286,8287,8288,8289,8289,8286,8290,8291,8294,
1657510350.7475462,A
1657510350.7485428,8217,501,505,501,8216,8279,8282,8283,8283,8287,8505,8287,8285,8285,8288,8293,
1657510350.7485428,A
1657510350.7495403,8217,503,506,502,8217,8279,8283,8285,8286,8288,8284,8290,8288,8286,8354,8293,
1657510350.7495403,A
1657510350.7505374,8219,500,504,501,8215,8278,8283,8316,8285,8286,8286,8288,8287,8287,8288,8291,
1657510350.7505374,A
1657510350.7515347,8216,501,504,500,8216,8279,8283,8285,8284,8287,8287,8325,8289,8289,8290,8295,
1657510350.7515347,A
1657510350.752532,8219,500,503,501,8288,8280,8283,8284,8284,8287,8288,8287,8287,8287,8288,8293,
1657510350.752532,A
1657510350.753595,8219,502,504,501,8213,8279,8281,8284,8287,8283,8287,8290,8287,8288,8289,8290,
1657510350.753595,A
1657510350.7545266,8216,500,503,500,8217,8278,8282,8283,8282,8283,8283,8287,8289,8287,8288,8293,
