UTC:,2022-07-11 03:38:37.056774
Isrc:,28
time [s],data*0.1 [mV]:
1657510717.057778,,6150,6152,6152,6149,6154,6153,6153,6158,
1657510717.057778,A
1657510717.0591228,6106,367,369,366,6132,6147,6150,6151,6155,6152,6155,6155,6156,6153,6156,6158,
1657510717.0591228,A
1657510717.0597665,6104,366,369,368,6100,6147,6148,6150,6151,6150,6151,6153,6153,6151,6153,6156,
1657510717.060764,A
1657510717.060764,6103,366,369,367,6098,6146,6148,6151,6151,6151,6152,6153,6153,6156,6156,6158,
1657510717.0617614,A
1657510717.0627584,6104,367,370,366,6100,6147,6149,6149,6149,6151,6151,6154,6153,6151,6151,6158,
1657510717.0627584,A
1657510717.0637555,6104,368,370,367,6098,6144,6148,6150,6152,6153,6155,6153,6153,6155,6153,6158,
1657510717.0637555,A
1657510717.0647526,6103,366,369,366,6098,6148,6148,6150,6153,6154,6155,6154,6151,6155,6155,6156,
1657510717.0647526,A
1657510717.065753,6100,366,370,367,6097,6143,6147,6149,6153,6150,6153,6153,6154,6153,6155,6156,
1657510717.065753,A
1657510717.0667515,6338,368,369,366,6100,6147,6150,6153,6152,6171,6152,6153,6153,6155,6154,6161,
1657510717.0667515,A
1657510717.0687573,6103,366,370,366,6099,6143,6148,6150,6153,6150,6151,6153,6154,6159,6154,6159,
1657510717.0687573,A
1657510717.0697396,6098,366,370,366,6099,6146,6346,6151,6153,6153,6155,6154,6155,6156,6156,6159,
1657510717.0697396,A
1657510717.0707374,6104,367,370,366,6098,6146,6150,6150,6152,6151,6373,6153,6153,6153,6155,6156,
1657510717.0707374,A
1657510717.071734,6099,366,370,367,6097,6144,6150,6150,6150,6150,6153,6153,6152,6154,6259,6157,
1657510717.071734,A
1657510717.0727315,6106,366,370,367,6100,6144,6150,6178,6152,6153,6153,6153,6154,6154,6156,6159,
1657510717.0727315,A
1657510717.0737286,6102,366,369,366,6099,6143,6147,6149,6150,6153,6153,6233,6153,6154,6153,6158,
1657510717.0737286,A
1657510717.0747268,6101,367,369,366,6165,6146,6149,6150,6151,6153,6153,6154,6155,6155,6153,6159,
1657510717.0747268,A
1657510717.0757227,6102,367,370,367,6098,6147,6150,6150,6153,6150,6151,6151,6152,6152,6153,6156,
1657510717.0757227,A
1657510717.076721,6101,366,370,367,6098,6146,6147,6150,6150,6152,6151,6151,6153,6153,6154,6158,
1657510717.0777185,A
1657510717.078715,6103,366,368,366,6100,6145,6150,6150,6151,6153,6153,6153,6153,6152,6155,6157,
1657510717.078715,A
1657510717.0797122,6101,367,370,366,6098,6144,6150,6149,6150,6153,6153,6154,6153,6153,6153,6156,
1657510717.0797122,A
1657510717.0807245,6103,366,370,366,6101,6147,6149,6152,6153,6155,6153,6155,6155,6153,6158,6159,
1657510717.0807245,A
1657510717.0817075,6103,366,370,366,6098,6145,6149,6149,6150,6150,6150,6153,6153,6152,6153,6157,
1657510717.0817075,A
1657510717.0827043,6126,366,370,366,6098,6146,6149,6150,6151,6355,6153,6153,6153,6155,6154,6159,
1657510717.0827043,A
1657510717.0846992,6103,366,370,366,6101,6147,6150,6152,6151,6153,6153,6151,6153,6263,6156,6158,
1657510717.0846992,A
1657510717.0856965,6102,367,369,367,6098,6144,6201,6150,6150,6151,6152,6152,6153,6151,6151,6156,
1657510717.0856965,A
1657510717.0866945,6101,368,370,366,6097,6147,6150,6150,6154,6151,6168,6155,6154,6156,6156,6158,
1657510717.0866945,A
1657510717.087693,6105,366,370,366,6101,6144,6149,6150,6150,6153,6150,6153,6151,6155,6304,6158,
1657510717.087693,A
1657510717.0886898,6101,367,372,366,6096,6147,6147,6365,6151,6151,6152,6153,6153,6154,6155,6158,
1657510717.0886898,A
1657510717.0896862,6107,366,370,366,6097,6147,6150,6150,6152,6154,6151,6199,6150,6155,6155,6159,
1657510717.0896862,A
1657510717.0916822,6101,366,370,366,6116,6147,6150,6150,6152,6152,6154,6154,6155,6153,6156,6158,
1657510717.0916822,A
1657510717.0937557,6104,367,370,366,6100,6146,6150,6151,6151,6154,6153,6154,6155,6155,6156,6159,
1657510717.0937557,A
1657510717.0946822,6103,366,370,366,6098,6147,6149,6147,6152,6153,6153,6153,6151,6154,6153,6159,
1657510717.0946822,A
1657510717.09567,6102,366,370,366,6100,6147,6148,6151,6150,6152,6153,6153,6153,6156,6158,6159,
1657510717.0966806,A
1657510717.097665,6101,366,370,366,6100,6147,6149,6149,6151,6152,6150,6154,6151,6152,6153,6156,
1657510717.097665,A
1657510717.0986614,6101,366,369,366,6096,6143,6148,6149,6150,6153,6151,6152,6152,6153,6154,6157,
1657510717.0986614,A
1657510717.1006577,6103,366,370,366,6099,6145,6150,6152,6153,6155,6154,6154,6154,6154,6155,6158,
1657510717.1006577,A
1657510717.101702,6295,367,370,367,6097,6143,6149,6150,6150,6150,6152,6152,6153,6152,6153,6155,
1657510717.101702,A
1657510717.103659,6103,366,370,366,6098,6146,6150,6151,6152,6153,6153,6155,6155,6156,6156,6159,
1657510717.103659,A
1657510717.1046498,6104,366,369,366,6098,6147,6385,6150,6151,6150,6151,6152,6153,6153,6153,6156,
1657510717.1046498,A
1657510717.1056433,6103,366,369,365,6097,6145,6148,6150,6149,6152,6381,6153,6153,6153,6156,6158,
1657510717.1056433,A
1657510717.106641,6103,366,370,366,6100,6146,6149,6150,6153,6153,6153,6153,6152,6154,6210,6159,
1657510717.106641,A
1657510717.1076374,6103,367,369,367,6098,6146,6148,6181,6150,6150,6153,6152,6151,6153,6153,6156,
1657510717.1076374,A
1657510717.1096332,6103,366,369,365,6098,6144,6149,6150,6152,6152,6151,6215,6154,6155,6156,6159,
1657510717.1096332,A
1657510717.1106298,6101,367,370,366,6300,6146,6149,6148,6150,6151,6150,6153,6153,6153,6153,6159,
1657510717.1106298,A
